N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
155, 97, 252, Bk, 78528, 200, 1879557, 200, 1
154, 98, 252, Cf, 76028.139, 5.095, 1881274.575, 5.106, 0
153, 99, 252, Es, 77288.139, 50.259, 1879232.222, 50.260, 0
152, 100, 252, Fm, 76811.050, 5.798, 1878926.958, 5.808, 0
151, 101, 252, Md, 80695, 196, 1874260, 196, 1
150, 102, 252, No, 82871.198, 12.991, 1871302.103, 12.995, 0
149, 103, 252, Lr, 88799, 298, 1864592, 298, 1
156, 97, 253, Bk, 80929, 359, 1885228, 359, 1
155, 98, 253, Cf, 79295.083, 6.209, 1886078.954, 6.218, 0
154, 99, 253, Es, 79007.422, 3.143, 1885584.262, 3.161, 0
153, 100, 253, Fm, 79341.163, 4.939, 1884468.167, 4.951, 0
152, 101, 253, Md, 81301, 205, 1881726, 205, 1
151, 102, 253, No, 84439, 246, 1877806, 246, 1
150, 103, 253, Lr, 88732, 227, 1872730, 227, 1
149, 104, 253, Db, 93782, 453, 1866898, 453, 1
157, 97, 254, Bk, 84393, 298, 1889834, 298, 1
156, 98, 254, Cf, 81334.503, 12.319, 1892110.857, 12.324, 0
155, 99, 254, Es, 81986.388, 4.388, 1890676.618, 4.402, 0
154, 100, 254, Fm, 80898.188, 3.001, 1890982.465, 3.021, 0
153, 101, 254, Md, 83578, 100, 1887520, 100, 1
152, 102, 254, No, 84718.198, 17.660, 1885597.748, 17.663, 0
151, 103, 254, Lr, 89971, 336, 1879563, 336, 1
150, 104, 254, Db, 93304, 286, 1875447, 286, 1
157, 98, 255, Cf, 84803, 200, 1896714, 200, 1
156, 99, 255, Es, 84082.584, 11.066, 1896651.745, 11.072, 0
155, 100, 255, Fm, 83792.964, 4.885, 1896159.012, 4.897, 0
154, 101, 255, Md, 84835.986, 7.049, 1894333.637, 7.058, 0
153, 102, 255, No, 86845.454, 11.836, 1891541.815, 11.841, 0
152, 103, 255, Lr, 90140, 206, 1887465, 206, 1
151, 104, 255, Db, 94539, 207, 1882284, 207, 1
150, 105, 255, Jl, 100041, 423, 1876000, 423, 1
158, 98, 256, Cf, 87039, 298, 1902549, 298, 1
157, 99, 256, Es, 87180, 100, 1901626, 100, 1
156, 100, 256, Fm, 85479.952, 7.195, 1902543.347, 7.203, 0
155, 101, 256, Md, 87609.566, 52.822, 1899631.379, 52.823, 0
154, 102, 256, No, 87817.402, 7.959, 1898641.190, 7.966, 0
153, 103, 256, Lr, 91997, 220, 1893679, 220, 1
152, 104, 256, Db, 94248.151, 26.734, 1890645.734, 26.736, 0
151, 105, 256, Jl, 100704, 359, 1883407, 359, 1
158, 99, 257, Es, 89403, 411, 1907474, 411, 1
157, 100, 257, Fm, 88583.794, 6.368, 1907510.827, 6.377, 0
156, 101, 257, Md, 88989.933, 3.298, 1906322.335, 3.316, 0
155, 102, 257, No, 90217.768, 30.873, 1904312.147, 30.874, 0
154, 103, 257, Lr, 92782, 207, 1900965, 207, 1
153, 104, 257, Db, 96011, 265, 1896954, 265, 1
152, 105, 257, Jl, 100469, 233, 1891713, 233, 1
158, 100, 258, Fm, 90419, 200, 1913747, 200, 1
157, 101, 258, Md, 91682.582, 4.765, 1911701.009, 4.778, 0
156, 102, 258, No, 91473, 200, 1911128, 200, 1
155, 103, 258, Lr, 94903, 102, 1906916, 102, 1
154, 104, 258, Db, 96473, 201, 1904563, 201, 1
153, 105, 258, Jl, 101941, 344, 1898313, 344, 1
152, 106, 258, Rf, 105399, 414, 1894073, 414, 1
159, 100, 259, Fm, 93697, 283, 1918540, 283, 1
158, 101, 259, Md, 93617, 200, 1917837, 200, 1
157, 102, 259, No, 94103, 100, 1916569, 100, 1
156, 103, 259, Lr, 95935, 71, 1913955, 71, 1
155, 104, 259, Db, 98392, 72, 1910716, 72, 1
154, 105, 259, Jl, 102205, 287, 1906121, 287, 1
153, 106, 259, Rf, 106798, 209, 1900745, 209, 1
159, 101, 260, Md, 96545, 316, 1922981, 316, 1
158, 102, 260, No, 95605, 200, 1923139, 200, 1
157, 103, 260, Lr, 98340, 115, 1919621, 115, 1
156, 104, 260, Db, 99142, 200, 1918037, 200, 1
155, 105, 260, Jl, 103794, 231, 1912603, 231, 1
154, 106, 260, Rf, 106595.916, 40.535, 1909018.553, 40.536, 0
153, 107, 260, Bh, 113459, 616, 1901373, 616, 1
159, 102, 261, No, 98499, 300, 1928317, 300, 1
158, 103, 261, Lr, 99615, 200, 1926418, 200, 1
157, 104, 261, Db, 101302, 107, 1923949, 107, 1
156, 105, 261, Jl, 104426, 231, 1920042, 231, 1
155, 106, 261, Rf, 108238, 275, 1915447, 275, 1
154, 107, 261, Bh, 113456, 239, 1909447, 239, 1
160, 102, 262, No, 100154, 539, 1934732, 539, 1
159, 103, 262, Lr, 102177, 300, 1931927, 300, 1
158, 104, 262, Db, 102388, 283, 1930934, 283, 1
157, 105, 262, Jl, 106333, 182, 1926206, 182, 1
156, 106, 262, Rf, 108498, 283, 1923259, 283, 1
155, 107, 262, Bh, 114582, 376, 1916393, 376, 1
160, 103, 263, Lr, 103762, 361, 1938413, 361, 1
159, 104, 263, Db, 104830, 185, 1936563, 185, 1
158, 105, 263, Jl, 107194, 168, 1933417, 168, 1
157, 106, 263, Rf, 110208, 124, 1929620, 124, 1
156, 107, 263, Bh, 114710, 415, 1924336, 415, 1
155, 108, 263, Hn, 119893, 366, 1918371, 366, 1
160, 104, 264, Db, 106170, 447, 1943295, 447, 1
159, 105, 264, Jl, 109425, 231, 1939257, 231, 1
158, 106, 264, Rf, 110777, 283, 1937123, 283, 1
157, 107, 264, Bh, 116186, 276, 1930932, 276, 1
156, 108, 264, Hn, 119611.504, 45.338, 1926723.550, 45.339, 0
160, 105, 265, Jl, 110530, 283, 1946224, 283, 1
159, 106, 265, Rf, 112772, 141, 1943199, 141, 1
158, 107, 265, Bh, 116621, 379, 1938568, 379, 1
157, 108, 265, Hn, 121096, 302, 1933311, 302, 1
156, 109, 265, Mt, 127211, 466, 1926413, 466, 1
160, 106, 266, Rf, 113575, 287, 1950468, 287, 1
159, 107, 266, Bh, 118308, 351, 1944952, 351, 1
158, 108, 266, Hn, 121133, 413, 1941345, 413, 1
157, 109, 266, Mt, 128490, 349, 1933205, 349, 1
160, 107, 267, Bh, 118989, 344, 1952342, 344, 1
159, 108, 267, Hn, 122746, 103, 1947803, 103, 1
158, 109, 267, Mt, 128105, 577, 1941662, 577, 1
157, 110, 267, Xa, 134094, 383, 1934890, 383, 1
160, 108, 268, Hn, 123102, 412, 1955518, 412, 1
159, 109, 268, Mt, 129306, 315, 1948532, 315, 1
158, 110, 268, Xa, 133696, 502, 1943359, 502, 1
161, 108, 269, Hn, 124927, 424, 1961765, 424, 1
160, 109, 269, Mt, 129576, 551, 1956333, 551, 1
159, 110, 269, Xa, 135200, 285, 1949927, 285, 1
161, 109, 270, Mt, 131083, 611, 1962898, 611, 1
160, 110, 270, Xa, 134718, 648, 1958480, 648, 1
162, 109, 271, Mt, 131554, 607, 1970498, 607, 1
161, 110, 271, Xa, 136070, 183, 1965199, 183, 1
162, 110, 272, Xa, 136287, 648, 1973054, 648, 1
161, 111, 272, Xb, 142963, 331, 1965596, 331, 1
163, 110, 273, Xa, 139021, 439, 1978392, 439, 1
